CPU Model,CPU Score
AMD A6-3620 APU,1869
AMD A6-3650 APU,2090
AMD A6-3670 APU,2182
AMD A6-4400M APU,996
AMD A6-4455M APU,792
AMD A6-5200 APU,1673
AMD A6-5345M APU,1122
AMD A6-5350M APU,1205
AMD A6-5357M APU,1192
AMD A6-5400B APU,1459
AMD A6-5400K APU,1276
AMD A6-6310 APU,1680
AMD A6-6400B APU,1639
AMD A6-6400K APU,1514
AMD A6-6420B APU,1550
AMD A6-6420K APU,1571
AMD A6-7000,1010
AMD A6-7310 APU,1728
AMD A6-7400K APU,1662
AMD A6-7470K,1799
AMD A6-7480,1817
AMD A6-8500P,1445
AMD A6-8550,1762
AMD A6-9200,1146
AMD A6-9210,1254
AMD A6-9220,1296
AMD A6-9220C,1053
AMD A6-9220e,960
AMD A6-9225,1337
AMD A6-9230,1303
AMD A6-9400,2717
AMD A6-9500,1879
AMD A6-9500E,1725
AMD A8 PRO-7150B APU,1528
AMD A8 PRO-7600B APU,2944
AMD A8-3500M APU,1397
AMD A8-3510MX APU,1631
AMD A8-3520M APU,1453
AMD A8-3530MX APU,1608
AMD A8-3550MX APU,1687
AMD A8-3800 APU,2043
AMD A8-3820 APU,2185
AMD A8-3850 APU,2409
AMD A8-3870K APU,2345
AMD A8-4500M APU,1695
AMD A8-4555M APU,1344
AMD A8-5500 APU,2619
AMD A8-5500B APU,2588
AMD A8-5545M APU,1625
AMD A8-5550M APU,1816
AMD A8-5557M APU,1831
AMD A8-5600K APU,2866
AMD A8-6410 APU,1771
AMD A8-6500 APU,2842
AMD A8-6500B APU,2777
AMD A8-6500T APU,1983
AMD A8-6600K APU,2999
AMD A8-7050,1068
AMD A8-7100 APU,1647
AMD A8-7200P,2158
AMD A8-7410 APU,1815
AMD A8-7500,3411
AMD A8-7600 APU,3214
AMD A8-7650K,3116
AMD A8-7670K,3230
AMD A8-7680,3592
AMD A8-7690K,2157
AMD A8-8600P,2464
AMD A8-8650,2996
AMD A8-9600,3298
AMD A9-9400,1332
AMD A9-9410,1548
AMD A9-9420,1525
AMD A9-9420e,1108
AMD A9-9425,1520
AMD A9-9430,1699
AMD A9-9820,3958
AMD Athlon 1500+,191
AMD Athlon 1640B,412
AMD Athlon 200GE,4089
AMD Athlon 220GE,4429
AMD Athlon 240GE,4561
AMD Athlon 2650e,274
AMD Athlon 2800+,291
AMD Athlon 2850e,333
AMD Athlon 3000G,4456
AMD Athlon 300GE,4299
AMD Athlon 300U,3874
AMD Athlon 320GE,4399
AMD Athlon 5000 Dual-Core,872
AMD Athlon 5150 APU,1404
AMD Athlon 5200 Dual-Core,869
AMD Athlon 5350 APU,1804
AMD Athlon 5370 APU,1927
AMD Athlon 64 2000+,154
AMD Athlon 64 2600+,243
AMD Athlon 64 2800+,295
AMD Athlon 64 3000+,334
AMD Athlon 64 3100+,484
AMD Athlon 64 3200+,305
AMD Athlon 64 3300+,375
AMD Athlon 64 3400+,317
AMD Athlon 64 3500+,377
AMD Athlon 64 3700+,394
AMD Athlon 64 3800+,292
AMD Athlon 64 4000+,340
AMD Athlon 64 FX-55,404
AMD Athlon 64 FX-57,517
AMD Athlon 64 FX-59,465
AMD Athlon 64 FX-60 Dual Core,709
AMD Athlon 64 FX-62 Dual Core,993
AMD Athlon 64 FX-74,972
AMD Athlon 64 X2 Dual Core 3400+,531
AMD Athlon 64 X2 Dual Core 3600+,618
AMD Athlon 64 X2 Dual Core 3800+,629
AMD Athlon 64 X2 Dual Core 4000+,692
AMD Athlon 64 X2 Dual Core 4200+,729
AMD Athlon 64 X2 Dual Core 4400+,671
AMD Athlon 64 X2 Dual Core 4600+,720
AMD Athlon 64 X2 Dual Core 4800+,719
AMD Athlon 64 X2 Dual Core 5000+,801
AMD Athlon 64 X2 Dual Core 5200+,850
AMD Athlon 64 X2 Dual Core 5400+,907
AMD Athlon 64 X2 Dual Core 5600+,909
AMD Athlon 64 X2 Dual Core 5800+,653
AMD Athlon 64 X2 Dual Core 6000+,936
AMD Athlon 64 X2 Dual Core 6400+,982
AMD Athlon 64 X2 Dual Core BE-2300,594
AMD Athlon 64 X2 Dual Core BE-2350,573
AMD Athlon 64 X2 Dual-Core TK-42,577
AMD Athlon 64 X2 Dual-Core TK-53,602
AMD Athlon 64 X2 Dual-Core TK-55,518
AMD Athlon 64 X2 Dual-Core TK-57,624
AMD Athlon 64 X2 QL-60,651
AMD Athlon 64 X2 QL-62,525
AMD Athlon 64 X2 QL-64,605
AMD Athlon 64 X2 QL-65,637
AMD Athlon 64 X2 QL-66,641
AMD Athlon 64 X2 QL-67,582
AMD Athlon 7450 Dual-Core,789
AMD Athlon 7550 Dual-Core,900
AMD Athlon 7750 Dual-Core,1005
AMD Athlon 7850 Dual-Core,1058
AMD Athlon Dual Core 4050e,674
AMD Athlon Dual Core 4450B,723
AMD Athlon Dual Core 4450e,710
AMD Athlon Dual Core 4850B,727
AMD Athlon Dual Core 4850e,783
AMD Athlon Dual Core 5000B,856
AMD Athlon Dual Core 5050e,846
AMD Athlon Dual Core 5200B,823
AMD Athlon Dual Core 5400B,914
AMD Athlon Dual Core 5600B,737
AMD Athlon Gold 3150C,3292
AMD Athlon Gold 3150G,6922
AMD Athlon Gold 3150U,3961
AMD Athlon Gold 7220U,4888
AMD Athlon Gold PRO 3150G,5698
AMD Athlon Gold PRO 3150GE,7006
AMD Athlon Gold PRO 4150GE,8259
AMD Athlon II 160u,358
AMD Athlon II 170u,355
AMD Athlon II Dual-Core M300,670
AMD Athlon II Dual-Core M320,749
AMD Athlon II Dual-Core M340,807
AMD Athlon II N330 Dual-Core,665
AMD Athlon II N350 Dual-Core,856
AMD Athlon II N370 Dual-Core,899
AMD Athlon II Neo K125,315
AMD Athlon II Neo K145,298
AMD Athlon II Neo K325 Dual-Core,417
AMD Athlon II Neo K345 Dual-Core,527
AMD Athlon II Neo N36L Dual-Core,487
AMD Athlon II P320 Dual-Core,700
AMD Athlon II P340 Dual-Core,718
AMD Athlon II P360 Dual-Core,748
AMD Athlon II X2 210e,1089
AMD Athlon II X2 215,998
AMD Athlon II X2 220,1038
AMD Athlon II X2 235e,1079
AMD Athlon II X2 240,1052
AMD Athlon II X2 240e,1007
AMD Athlon II X2 245,1130
AMD Athlon II X2 245e,1126
AMD Athlon II X2 250,1170
AMD Athlon II X2 250e,1202
AMD Athlon II X2 250u,598
AMD Athlon II X2 255,1210
AMD Athlon II X2 260,1214
AMD Athlon II X2 260u,713
AMD Athlon II X2 265,1290
AMD Athlon II X2 270,1320
AMD Athlon II X2 270u,675
AMD Athlon II X2 280,1355
AMD Athlon II X2 4300e,990
AMD Athlon II X2 4400e,944
AMD Athlon II X2 4450e,867
AMD Athlon II X2 B22,1064
AMD Athlon II X2 B24,1111
AMD Athlon II X2 B26,1237
AMD Athlon II X2 B28,1284
AMD Athlon II X3 400e,1320
AMD Athlon II X3 405e,1331
AMD Athlon II X3 415e,1441
AMD Athlon II X3 420e,1557
AMD Athlon II X3 425,1591
AMD Athlon II X3 435,1633
AMD Athlon II X3 440,1719
AMD Athlon II X3 445,1804
AMD Athlon II X3 450,1872
AMD Athlon II X3 455,1915
AMD Athlon II X3 460,2008
AMD Athlon II X4 553,2418
AMD Athlon II X4 555,2526
AMD Athlon II X4 557,2567
AMD Athlon II X4 559,2652
AMD Athlon II X4 600e,1795
AMD Athlon II X4 605e,1966
AMD Athlon II X4 610e,1959
AMD Athlon II X4 615e,2000
AMD Athlon II X4 620,2020
AMD Athlon II X4 630,2173
AMD Athlon II X4 631 Quad-Core,2118
AMD Athlon II X4 635,2242
AMD Athlon II X4 638 Quad-Core,2260
AMD Athlon II X4 640,2264
AMD Athlon II X4 641 Quad-Core,2313
AMD Athlon II X4 645,2373
AMD Athlon II X4 650,2457
AMD Athlon II X4 651 Quad-Core,2443
AMD Athlon II X4 655,2078
AMD Athlon L110,211
AMD Athlon LE-1600,412
AMD Athlon LE-1620,421
AMD Athlon LE-1640,430
AMD Athlon LE-1660,416
AMD Athlon Neo MV-40,278
AMD Athlon Neo X2 Dual Core 6850e,456
AMD Athlon Neo X2 Dual Core L325,556
AMD Athlon Neo X2 Dual Core L335,529
AMD Athlon PRO 200GE,3816
AMD Athlon PRO 300GE,4371
AMD Athlon PRO 300U,4080
AMD Athlon PRO 3045B,2770
AMD Athlon Silver 3050C,2879
AMD Athlon Silver 3050e,2906
AMD Athlon Silver 3050GE,4545
AMD Athlon Silver 3050U,2954
AMD Athlon Silver 7120U,3048
AMD Athlon Silver PRO 3125GE,4633
AMD Athlon TF-20,265
AMD Athlon TF-36,338
AMD Athlon X2 215,996
AMD Athlon X2 240,921
AMD Athlon X2 240e,1015
AMD Athlon X2 250,855
AMD Athlon X2 255,938
AMD Athlon X2 280,1327
AMD Athlon X2 340 Dual Core,1333
AMD Athlon X2 370K Dual Core,1504
AMD Athlon X2 450,1295
AMD Athlon X2 Dual Core 3250e,325
AMD Athlon X2 Dual Core 6850e,564
AMD Athlon X2 Dual Core BE-2300,570
AMD Athlon X2 Dual Core BE-2350,591
AMD Athlon X2 Dual Core BE-2400,674
AMD Athlon X2 Dual Core L310,343
AMD Athlon X3 425,1516
AMD Athlon X3 435,1781
AMD Athlon X3 440,1438
AMD Athlon X3 445,1626
AMD Athlon X3 455,1783
AMD Athlon X4 530,1786
AMD Athlon X4 620,1810
AMD Athlon X4 640,2115
AMD Athlon X4 730,2278
AMD Athlon X4 740 Quad Core,2641
AMD Athlon X4 750 Quad Core,2751
AMD Athlon X4 750K Quad Core,2883
AMD Athlon X4 760K Quad Core,2997
AMD Athlon X4 830,2901
AMD Athlon X4 840,3325
AMD Athlon X4 845,3788
AMD Athlon X4 850,2657
AMD Athlon X4 860K,3432
AMD Athlon X4 870K,3420
AMD Athlon X4 880K,3664
AMD Athlon X4 950,3602
AMD Athlon X4 970,3472
AMD Athlon XP 1500+,167
AMD Athlon XP 1600+,174
AMD Athlon XP 1700+,176
AMD Athlon XP 1800+,195
AMD Athlon XP 1900+,203
AMD Athlon XP 2000+,195
AMD Athlon XP 2100+,210
AMD Athlon XP 2200+,214
AMD Athlon XP 2400+,234
AMD Athlon XP 2500+,231
AMD Athlon XP 2600+,242
AMD Athlon XP 2700+,256
AMD Athlon XP 2800+,260
AMD Athlon XP 2900+,276
AMD Athlon XP 3000+,262
AMD Athlon XP 3100+,282
AMD Athlon XP 3200+,281
AMD Athlon XP1600+,183
AMD Athlon XP2400+,243
AMD Athlon64 X2 Dual Core 4600+,803
AMD BC-250,13201
AMD C-30,178
AMD C-50,258
AMD C-60,290
AMD C-60 APU,316
AMD C-70 APU,315
AMD Custom APU 0932,9430
AMD E-240,195
AMD E-300 APU,339
AMD E-350,426
AMD E-350 APU,423
AMD E-350D APU,486
AMD E-450 APU,436
AMD E1 Micro-6200T APU,600
AMD E1-1200 APU,380
AMD E1-1500 APU,387
AMD E1-2100 APU,410
AMD E1-2200 APU,474
AMD E1-2500 APU,591
AMD E1-6010 APU,538
AMD E1-6015 APU,581
AMD E1-6050J APU,1385
AMD E1-7010 APU,607
AMD E2-1800 APU,446
AMD E2-2000 APU,496
AMD E2-3000 APU,743
AMD E2-3000M APU,668
AMD E2-3200 APU,968
AMD E2-3800 APU,1160
AMD E2-6110 APU,1219
AMD E2-7015,611
AMD E2-7015 APU,653
AMD E2-7110 APU,1507
AMD E2-9000,950
AMD E2-9000e,887
AMD E2-9010,1073
AMD E2-9030,983
AMD Embedded G-Series GX-215JJ Radeon R2E,1097
AMD Embedded G-Series GX-224IJ Radeon R4E,1271
AMD Embedded G-Series GX-420GI Radeon R7E,1600
AMD Embedded R-Series RX-216GD,1628
AMD Embedded R-Series RX-418GD Radeon R6,3426
AMD Embedded R-Series RX-421BD,3302
AMD Embedded R-Series RX-421ND,3024
AMD EPYC 3101 4-Core,6050
AMD EPYC 3151,8306
AMD EPYC 3201,8672
AMD EPYC 3251,13757
AMD EPYC 3451,19532
AMD EPYC 4124P,18637
AMD EPYC 4244P,27154
AMD EPYC 4245P,31255
AMD EPYC 4344P,33831
AMD EPYC 4345P,37671
AMD EPYC 4364P,34811
AMD EPYC 4464P,47460
AMD EPYC 4484PX,51115
AMD EPYC 4564P,65913
AMD EPYC 4565P,64345
AMD EPYC 4584PX,60410
AMD EPYC 7232P,17731
AMD EPYC 7251,14935
AMD EPYC 7252,19411
AMD EPYC 7261,11149
AMD EPYC 7262,20779
AMD EPYC 7272,25161
AMD EPYC 7281,21621
AMD EPYC 7282,30137
AMD EPYC 72F3,27252
AMD EPYC 7301,14991
AMD EPYC 7302,33106
AMD EPYC 7302P,32690
AMD EPYC 7303,28572
AMD EPYC 7313,38644
AMD EPYC 7313P,41609
AMD EPYC 7343,43644
AMD EPYC 7351,23226
AMD EPYC 7351P,26042
AMD EPYC 7352,40370
AMD EPYC 7371,30782
AMD EPYC 73F3,46103
AMD EPYC 7401P,27836
AMD EPYC 7402,46012
AMD EPYC 7402P,43684
AMD EPYC 7413,50641
AMD EPYC 7443,56686
AMD EPYC 7443P,56981
AMD EPYC 7451,24059
AMD EPYC 7452,44996
AMD EPYC 7453,48453
AMD EPYC 7473X,59280
AMD EPYC 74F3,60666
AMD EPYC 7501,24925
AMD EPYC 7502,51695
AMD EPYC 7502P,51054
AMD EPYC 7513,59331
AMD EPYC 7532,52220
AMD EPYC 7542,45814
AMD EPYC 7543,61788
AMD EPYC 7543P,66687
AMD EPYC 7551,25606
AMD EPYC 7551P,38198
AMD EPYC 7552,57414
AMD EPYC 7571,27445
AMD EPYC 7573X,69432
AMD EPYC 75F3,59972
AMD EPYC 7601,33255
AMD EPYC 7642,58795
AMD EPYC 7643,76050
AMD EPYC 7643P,77307
AMD EPYC 7662,72298
AMD EPYC 7663,82087
AMD EPYC 7702,68870
AMD EPYC 7702P,61539
AMD EPYC 7713,82825
AMD EPYC 7713P,81351
AMD EPYC 7742,69140
AMD EPYC 7763,84591
AMD EPYC 7773X,91340
AMD EPYC 7B12,66044
AMD EPYC 7B13,77460
AMD EPYC 7C13,76367
AMD EPYC 7D12,42900
AMD EPYC 7F32,23198
AMD EPYC 7F52,41322
AMD EPYC 7F72,52740
AMD EPYC 7H12,69633
AMD EPYC 7J13,84786
AMD EPYC 7K62,59764
AMD EPYC 7R12,48934
AMD EPYC 7R13 64-Core,82158
AMD EPYC 7R32,63239
AMD EPYC 7R43,83535
AMD EPYC 7T83,81757
AMD EPYC 7V12,70622
AMD EPYC 7V13,82878
AMD EPYC 8024P,20556
AMD EPYC 8124P,36338
AMD EPYC 8224P,45180
AMD EPYC 8324P,57127
AMD EPYC 8324PN 32-Core,8375
AMD EPYC 8434P,66490
AMD EPYC 8534P,71900
AMD EPYC 9115,49193
AMD EPYC 9124,43681
AMD EPYC 9135,57380
AMD EPYC 9174F,54243
AMD EPYC 9175F,65792
AMD EPYC 9184X,46875
AMD EPYC 9224,45223
AMD EPYC 9254,64086
AMD EPYC 9274F,73982
AMD EPYC 9275F,83835
AMD EPYC 9334,64616
AMD EPYC 9354,72615
AMD EPYC 9354P,75106
AMD EPYC 9355P,97292
AMD EPYC 9374F,82009
AMD EPYC 9375F,95768
AMD EPYC 9384X,69665
AMD EPYC 9454,86324
AMD EPYC 9454P,95851
AMD EPYC 9455P,116642
AMD EPYC 9474F,105010
AMD EPYC 9534,89077
AMD EPYC 9554,108612
AMD EPYC 9554P,106756
AMD EPYC 9555P,135513
AMD EPYC 9575F,150439
AMD EPYC 9634,107944
AMD EPYC 9654,119640
AMD EPYC 9654P,116324
AMD EPYC 9655,156085
AMD EPYC 9655P,160417
AMD EPYC 9684X,121595
AMD EPYC 9745,130698
AMD EPYC 9754,98868
AMD EPYC 9755,37319
AMD EPYC 9845,152985
AMD EPYC 9965,160778
AMD EPYC 9B45,158790
AMD EPYC 9J14,124637
AMD EPYC 9R14,116475
AMD EPYC 9V74,117606
AMD EPYC Embedded 7292P,30542
AMD FirePro A320 APU,2153
AMD FX-4100 Quad-Core,2622
AMD FX-4130 Quad-Core,2713
AMD FX-4150 Quad-Core,3327
AMD FX-4170 Quad-Core,3064
AMD FX-4200 Quad-Core,3119
AMD FX-4300 Quad-Core,2990
AMD FX-4320,3150
AMD FX-4330,3146
AMD FX-4350 Quad-Core,3176
AMD FX-6100 Six-Core,3696
AMD FX-6120 Six-Core,3909
AMD FX-6130 Six-Core,4353
AMD FX-6200 Six-Core,4093
AMD FX-6300 Six-Core,4223
AMD FX-6330 Six-Core,4433
AMD FX-6350 Six-Core,4623
AMD FX-670K Quad-Core,2980
AMD FX-7500 APU,1926
AMD FX-7600P,2557
AMD FX-7600P APU,2856
AMD FX-770K Quad-Core,3113
AMD FX-8100 Eight-Core,4095
AMD FX-8120 Eight-Core,4634
AMD FX-8140 Eight-Core,4860
AMD FX-8150 Eight-Core,5302
AMD FX-8300 Eight-Core,5341
AMD FX-8310 Eight-Core,5045
AMD FX-8320 Eight-Core,5454
AMD FX-8320E Eight-Core,5117
AMD FX-8350 Eight-Core,6084
AMD FX-8370 Eight-Core,6153
AMD FX-8370E Eight-Core,5322
AMD FX-870K Quad Core,3227
AMD FX-8800P,2829
AMD FX-9370 Eight-Core,6336
AMD FX-9590 Eight-Core,6794
AMD FX-9800P,2495
AMD FX-9830P,3301
AMD FX-B4150 Quad-Core,3369
AMD G-T40E,289
AMD G-T40N,299
AMD G-T40R,120
AMD G-T44R,120
AMD G-T48E,432
AMD G-T52R,177
AMD G-T56E,442
AMD G-T56N,484
AMD Geode NX 2400+,400
AMD GX-210JA SOC,248
AMD GX-212JC SOC,645
AMD GX-217GA SOC,794
AMD GX-218GL SOC,754
AMD GX-222GC SOC,1044
AMD GX-412HC,1095
AMD GX-412TC SOC,650
AMD GX-415GA SOC,1405
AMD GX-416RA SOC,1604
AMD GX-420CA SOC,1785
AMD GX-420MC SOC,1796
AMD GX-424CC SOC,1819
AMD Opteron 1212,593
AMD Opteron 1212 HE,771
AMD Opteron 1214,763
AMD Opteron 1214 HE,806
AMD Opteron 1216,781
AMD Opteron 1216 HE,727
AMD Opteron 1218,910
AMD Opteron 1218 HE,979
AMD Opteron 1220,1036
AMD Opteron 1222,1089
AMD Opteron 1352,1547
AMD Opteron 1354,1635
AMD Opteron 1356,1703
AMD Opteron 1381,1797
AMD Opteron 1385,2089
AMD Opteron 1389,2079
AMD Opteron 144,316
AMD Opteron 146,346
AMD Opteron 148,392
AMD Opteron 150,393
AMD Opteron 152,428
AMD Opteron 154,457
AMD Opteron 165,531
AMD Opteron 170,648
AMD Opteron 175,682
AMD Opteron 180,746
AMD Opteron 185,695
AMD Opteron 2218,1036
AMD Opteron 2220,1106
AMD Opteron 2220 SE,909
AMD Opteron 2222,1198
AMD Opteron 2354,1509
AMD Opteron 2356,1829
AMD Opteron 2373 EE,1744
AMD Opteron 2378,1864
AMD Opteron 2384,2074
AMD Opteron 2393 SE,1317
AMD Opteron 2419 EE,1902
AMD Opteron 2427,1995
AMD Opteron 2431,2894
AMD Opteron 2435,3061
AMD Opteron 254,451
AMD Opteron 270,736
AMD Opteron 275,839
AMD Opteron 280,765
AMD Opteron 285,956
AMD Opteron 290,952
AMD Opteron 3250 HE,2061
AMD Opteron 3260 HE,2283
AMD Opteron 3280,3783
AMD Opteron 3320 EE,1918
AMD Opteron 3350 HE,2699
AMD Opteron 3365,4083
AMD Opteron 3380,4358
AMD Opteron 4130,2342
AMD Opteron 4162 EE,2058
AMD Opteron 4170 HE,2382
AMD Opteron 4174 HE,2986
AMD Opteron 4184,2872
AMD Opteron 4226,3400
AMD Opteron 4274 HE,5776
AMD Opteron 4280,4504
AMD Opteron 4284,4665
AMD Opteron 4332 HE,3911
AMD Opteron 4334,3949
AMD Opteron 4365 EE,3582
AMD Opteron 4376 HE,4318
AMD Opteron 4386,3273
AMD Opteron 6128,2826
AMD Opteron 6128 HE,2932
AMD Opteron 6136,3381
AMD Opteron 6164 HE,3478
AMD Opteron 6172,2615
AMD Opteron 6174,3697
AMD Opteron 6176 SE,3564
AMD Opteron 6212,3973
AMD Opteron 6220,4753
AMD Opteron 6234,4072
AMD Opteron 6238,5625
AMD Opteron 6272,5240
AMD Opteron 6274,5643
AMD Opteron 6276,6348
AMD Opteron 6281,7279
AMD Opteron 6282 SE,6385
AMD Opteron 6287 SE,6925
AMD Opteron 6328,5306
AMD Opteron 6344,6069
AMD Opteron 6348,7850
AMD Opteron 6366 HE,5613
AMD Opteron 6376,5572
AMD Opteron 6378,5889
AMD Opteron 6380,6687
AMD Opteron 6386 SE,8291
AMD Opteron 8439 SE,2479
AMD Opteron X2170 APU,1911
AMD Opteron X3216 APU,1512
AMD Opteron X3418 APU,3043
AMD Opteron X3421 APU,3299
AMD Phenom 8250 Triple-Core,1114
AMD Phenom 8250e Triple-Core,1084
AMD Phenom 8400 Triple-Core,1164
AMD Phenom 8450 Triple-Core,1221
AMD Phenom 8450e Triple-Core,1206
AMD Phenom 8600 Triple-Core,1267
AMD Phenom 8600B Triple-Core,1464
AMD Phenom 8650 Triple-Core,1218
AMD Phenom 8750 Triple-Core,1445
AMD Phenom 8750B Triple-Core,1188
AMD Phenom 8850 Triple-Core,1142
AMD Phenom 8850B Triple-Core,1281
AMD Phenom 9100e Quad-Core,1353
AMD Phenom 9150e Quad-Core,1427
AMD Phenom 9350e Quad-Core,1659
AMD Phenom 9450e Quad-Core,1455
AMD Phenom 9500 Quad-Core,1564
AMD Phenom 9550 Quad-Core,1664
AMD Phenom 9600 Quad-Core,1607
AMD Phenom 9600B Quad-Core,1842
AMD Phenom 9650 Quad-Core,1749
AMD Phenom 9750 Quad-Core,1843
AMD Phenom 9750B Quad-Core,1520
AMD Phenom 9850 Quad-Core,1712
AMD Phenom 9850B Quad-Core,1946
AMD Phenom 9950 Quad-Core,1884
AMD Phenom FX-5000 Quad-Core,1599
AMD Phenom FX-5200 Quad-Core,1699
AMD Phenom II N620 Dual-Core,992
AMD Phenom II N640 Dual-Core,1135
AMD Phenom II N660 Dual-Core,1083
AMD Phenom II N830 3+1,1768
AMD Phenom II N830 Triple-Core,1241
AMD Phenom II N850 Triple-Core,1318
AMD Phenom II N870 Triple-Core,1324
AMD Phenom II N930 Quad-Core,1584
AMD Phenom II N950 Quad-Core,1587
AMD Phenom II N970 Quad-Core,1711
AMD Phenom II P650 Dual-Core,933
AMD Phenom II P820 Triple-Core,1068
AMD Phenom II P840 Triple-Core,1079
AMD Phenom II P860 Triple-Core,1250
AMD Phenom II P920 Quad-Core,1006
AMD Phenom II P940 Quad-Core,1319
AMD Phenom II P960 Quad-Core,1417
AMD Phenom II X2 511,1265
AMD Phenom II X2 521,1374
AMD Phenom II X2 545,1222
AMD Phenom II X2 550,1140
AMD Phenom II X2 555,1308
AMD Phenom II X2 560,1381
AMD Phenom II X2 565,1442
AMD Phenom II X2 570,1437
AMD Phenom II X2 B53,1137
AMD Phenom II X2 B55,1204
AMD Phenom II X2 B57,1260
AMD Phenom II X2 B59,1396
AMD Phenom II X3 700e,1451
AMD Phenom II X3 705e,1222
AMD Phenom II X3 710,1571
AMD Phenom II X3 720,1600
AMD Phenom II X3 740,1424
AMD Phenom II X3 B73,1671
AMD Phenom II X3 B75,1764
AMD Phenom II X3 B77,1844
AMD Phenom II X4 805,2001
AMD Phenom II X4 810,2008
AMD Phenom II X4 820,2095
AMD Phenom II X4 830,2072
AMD Phenom II X4 840,2435
AMD Phenom II X4 840T,2360
AMD Phenom II X4 850,2455
AMD Phenom II X4 900e,1727
AMD Phenom II X4 905e,2014
AMD Phenom II X4 910,1776
AMD Phenom II X4 910e,2116
AMD Phenom II X4 920,2181
AMD Phenom II X4 925,2277
AMD Phenom II X4 940,2351
AMD Phenom II X4 945,2413
AMD Phenom II X4 955,2536
AMD Phenom II X4 960T,2375
AMD Phenom II X4 965,2661
AMD Phenom II X4 970,2713
AMD Phenom II X4 973,2204
AMD Phenom II X4 975,2610
AMD Phenom II X4 977,2377
AMD Phenom II X4 980,2839
AMD Phenom II X4 B05e,1906
AMD Phenom II X4 B15e,1825
AMD Phenom II X4 B25,2108
AMD Phenom II X4 B35,2319
AMD Phenom II X4 B40,2238
AMD Phenom II X4 B45,2280
AMD Phenom II X4 B50,2448
AMD Phenom II X4 B55,2584
AMD Phenom II X4 B60,2627
AMD Phenom II X4 B65,2690
AMD Phenom II X4 B70,2303
AMD Phenom II X4 B93,2159
AMD Phenom II X4 B95,2427
AMD Phenom II X4 B97,2535
AMD Phenom II X4 B99,2536
AMD Phenom II X6 1035T,3014
AMD Phenom II X6 1045T,3236
AMD Phenom II X6 1055T,3352
AMD Phenom II X6 1065T,3398
AMD Phenom II X6 1075T,3474
AMD Phenom II X6 1090T,3801
AMD Phenom II X6 1100T,3912
AMD Phenom II X6 1405T,3371
AMD Phenom II X620 Dual-Core,1262
AMD Phenom II X640 Dual-Core,1165
AMD Phenom II X920 Quad-Core,1669
AMD Phenom II X940 Quad-Core,1797
